date,keyword,title,description,source,url,risk_score
2026-03-08 19:14:00+00:00,copper,"Hot summer, higher AC costs: Daikin, Voltas, LG among brands raising prices by 5-15% this year","Air conditioner prices are set to rise by 5-15% between February and April. Leading companies like Daikin, Voltas, and LG are implementing these hikes. This adjustment is driven by increased costs for raw materials such as copper, a weaker rupee, and higher freight charges.",The Economic Times,https://economictimes.indiatimes.com/industry/cons-products/electronics/air-conditioner-prices-set-to-rise-by-5-15-hot-summer-higher-ac-costs-daikin-voltas-lg-among-brands-raising-prices-this-year/articleshow/129286849.cms,0.0
2026-03-08 19:30:24+00:00,supply chain,US gold revaluation could wipe out 70 per cent of budget deficit amid West Asia conflict,"The SBI Research report notes, 'With the supply-supply chain triggered squeeze anchoring higher spot and forward prices across Gas and Oil, the US enterprises could reap benefits that more than adequately compensate the spending on war.'",The Tribune,https://www.tribuneindia.com/news/business/us-gold-revaluation-could-wipe-out-70-per-cent-of-budget-deficit-amid-west-asia-conflict/,0.1333333333333333
2026-03-08 19:34:22+00:00,data center,"KKR eyes multibillion-dollar sale of CoolIT Systems, FT reports","U.S. private equity firm KKR is working with advisers on a sale of data center cooling company CoolIT Systems for a price tag potentially exceeding $3 billion, the Financial Times reported on Sunday,...",MarketScreener,https://www.marketscreener.com/news/kkr-eyes-multibillion-dollar-sale-of-coolit-systems-ft-reports-ce7e5fd9da89f321,0.0
2026-03-08 19:39:00+00:00,blockade,Trump vows legislative blockade until SAVE America voter,President Donald Trump vowed to withhold his signature from any bills that reach his desk until Congress passes a controversial voter-ID measure known as t,NewsBreak,https://www.newsbreak.com/news/4529693342213-trump-vows-legislative-blockade-until-save-america-voter-id-bill-is-passed,0.0666666666666666
2026-03-08 19:39:42+00:00,blockade,Trump vows legislative blockade until SAVE America Act,"The SAVE America Act is all but certain to fail in the Senate, where Democrats will use the filibuster to sink it.",CNBC,https://www.cnbc.com/2026/03/08/trump-save-america-act-voter-id.html,0.0666666666666666
2026-03-08 20:00:08+00:00,chip,AI Chip Manufacturing Demand Creates Historic Shortage,AI demand is triggering a historic memory-chip shortage. Meeting exponential demand for chips will be expensive and maybe even impossible.,Bloomberg,https://www.bloomberg.com/graphics/2026-ai-boom-memory-chip-shortage/,0.0666666666666666
2026-03-08 20:01:20+00:00,default,"Most 4K TVs upscale 1080p badly, and nobody checks the settings that fix it",Your TV's default image processing settings might be ruining upscaling,XDA Developers,https://www.xda-developers.com/most-4k-tvs-upscale-1080p-badly-and-nobody-checks-these-settings/,0.0666666666666666
2026-03-08 20:30:20+00:00,default,PowerToys keeps adding features that should have been baked into Windows from the start,"I wanted these features on my OS by default, not Copilot",XDA Developers,https://www.xda-developers.com/powertoys-keeps-adding-features-that-should-have-been-baked-into-windows-from-the-start/,0.0666666666666666
2026-03-08 21:00:00+00:00,blockade,Gulf tensions: Dumping of goods by ships at ports worries exporters,"India Business News: NEW DELHI: Amid signs of easing of logistical blockade in the Persian Gulf, along with steps by govt to address their concerns, exporters are worried .",Times of India,https://timesofindia.indiatimes.com/business/india-business/gulf-tensions-dumping-of-goods-by-ships-at-ports-worries-exporters/articleshow/129290619.cms,0.0666666666666666
2026-03-08 21:00:00+00:00,taiwan,Project E Apartment / longwave studio,"Completed in 2025 in Tainan, Taiwan. The project occupies a two-level penthouse where both floors have independent access. By utilizing this dual-entry condition, the design reorganizes...",ArchDaily,https://www.archdaily.com/1039420/project-e-apartment-longwave-studio,0.0
2026-03-08 21:20:48+00:00,sanctions,Trump says he ended a war in Africa. U.S. sanctions say otherwise,"As President Donald Trump started a spiraling war in the Middle East, his administration has acknowledged that another war he claimed to have ended is still going on.",The Philadelphia Inquirer,https://www.inquirer.com/news/nation-world/trump-rwanda-drc-congo-washington-accords-sanctions-kagame-m23-20260308.html,0.1333333333333333
2026-03-08 21:33:54+00:00,fed,"Why Crypto Market Is Falling Today (March 8, 2026)","Crypto market falls March 8 as Bitcoin, Ethereum, XRP and Solana decline amid Fed uncertainty, ETF outflows, geopolitical tensions.",CoinGape,https://coingape.com/why-crypto-market-is-falling-today-march-8-2026/,0.0
2026-03-08 21:48:06+00:00,chip,"Flyers Notebook: With chip on shoulder, Alex Bump wants more",Alex Bump has been in the National Hockey League for only a day and is already getting the star treatment.,Reading Eagle,https://www.readingeagle.com/2026/03/08/flyers-notebook-with-chip-on-shoulder-alex-bump-wants-more/,0.0
2026-03-08 22:10:36+00:00,natural gas,Opinion: Alaska must speak with one voice about the future of a natural gas pipeline,"Mixed signals from Alaska’s leaders could send investment, federal attention and opportunity elsewhere.",Anchorage Daily News,https://www.adn.com/opinions/2026/03/07/opinion-alaska-must-speak-with-one-voice-about-the-future-of-a-natural-gas-pipeline/,0.0
2026-03-08 22:12:29+00:00,chip,Ricky Castillo pulls out first PGA Tour win at Puerto Rico Open,"Ricky Castillo had a chip-in eagle on the sixth hole to take the lead and held on to win the Puerto Rico Open by one stroke for his first PGA Tour victory Sunday in Rio Grande, Puerto Rico.",Yardbarker,https://www.yardbarker.com/golf/articles/ricky_castillo_pulls_out_first_pga_tour_win_at_puerto_rico_open/s1_17051_43569073,0.0
2026-03-08 22:42:00+00:00,ukraine,Crude oil prices surpass US$100 a barrel as the Iran war impedes production and shipping,"Oil prices have eclipsed US$100 per barrel for the first time in more than three and a half years as the Iran war hinders production and shipping in the Middle East.West Texas Intermediate (WTI) jumped 20 per cent to US$109.17 a barrel, a level not seen since Russia launched its invasion of Ukraine in Februar",CNA,https://www.channelnewsasia.com/world/iran-war-crude-oil-prices-production-shipping-5980301,0.0666666666666666
2026-03-08 22:43:25+00:00,ukraine,Kyiv protests against Moscow’s participation in Venice Biennale art festival,Ukraine’s foreign minister called the admission of Russian artists to international events unacceptable and asked organisers to reconsider.,South China Morning Post,https://www.scmp.com/news/world/europe/article/3345911/kyiv-protests-against-moscows-participation-venice-biennale-art-festival,0.0
2026-03-08 22:44:06+00:00,liquidity,"Oil soars, shares slide in Asia as Middle East conflict rages","Share futures ​fell sharply in Asia on Monday as the inflationary pulse from surging oil prices ‌threatened to raise living costs, and perhaps interest rates, across the globe, while an investor hunger for liquidity kept the U.S. dollar in demand.",Reuters,https://www.reuters.com/world/china/global-markets-global-markets-2026-03-08/,0.1333333333333333
2026-03-08 22:58:08+00:00,copper,"Queensland's Phosphate Hill sold to Mayfair, ensuring continued operations at copper smelter","A major outback mining asset near Mount Isa has been sold to a Queensland-based company for up to $100 million, potentially securing the town's copper production.",ABC (Australian Broadcasting Corporation),https://www.abc.net.au/news/2026-03-09/phosphate-hill-fertiliser-north-west-queensland-sale-mayfair/106026816,0.0
2026-03-08 23:00:00+00:00,interest rate,Korean Bond Yields Look Capped as BOK to Push Back Rate Hikes,"South Korea’s shorter-maturity bond yields are unlikely to revisit their February highs as the central bank prioritizes steadying markets over delivering near-term interest-rate hikes, strategists say.",Bloomberg,https://www.bloomberg.com/news/articles/2026-03-08/korean-bond-yields-look-capped-as-bok-to-push-back-rate-hikes,0.0
2026-03-08 23:00:13+00:00,data center,"Coming Soon, From the People Behind ICE Detention Camps: Data Center Company Towns","After partnering with CoreCivic to cage minors in squalid conditions, this company now wants to give data center contractors a cushy home away from home.",Gizmodo,https://gizmodo.com/coming-soon-from-the-people-behind-ice-detention-camps-data-center-company-towns-2000731145,0.0
2026-03-08 23:01:32+00:00,ukraine,Armed Ascension: Europe's Surge as World's Leading Arms Importer,"Europe has emerged as the world's largest arms importer over the past five years, spurred by concerns over Russian aggression and doubts about U.S. security guarantees. This shift, reported by SIPRI, signifies a significant increase in European arms imports to bolster Ukraine and revitalize military capabilities.",Devdiscourse,https://www.devdiscourse.com/article/law-order/3830641-armed-ascension-europes-surge-as-worlds-leading-arms-importer,0.0
2026-03-08 23:08:38+00:00,ukraine,"Europe now world's biggest arms importer, think tank says","STOCKHOLM, March 9 (Reuters) - Europe became the world's biggest arms importer over the last five years as governments reacted to Russia's threat and waning confidence in U.S. security commitments, data from the Stockholm International Peace Research Institute showed on Monday.European countries more than trebled their arms imports in 2021-25 versus 2016-2020 to supply Ukraine in its defence against Russian invasion and to rebuild their own militaries after decades of under-investment.",Al-Monitor,https://www.al-monitor.com/originals/2026/03/europe-now-worlds-biggest-arms-importer-think-tank-says,0.0
2026-03-08 23:15:27+00:00,ukraine,Europe now world's biggest arms importer,European ‌countries have more than trebled their arms imports as they help supply Ukraine in ‌its war against...,The Canberra Times,https://www.canberratimes.com.au/story/9193426/europe-now-worlds-biggest-arms-importer/,0.0666666666666666
2026-03-08 23:16:08+00:00,ukraine,Europe now world's biggest arms importer,European ‌countries have more than trebled their arms imports as they help supply Ukraine in ‌its war against Russia and rebuild their own militaries.,PerthNow,https://www.perthnow.com.au/news/conflict/europe-now-worlds-biggest-arms-importer-c-21880030,0.0666666666666666
2026-03-08 23:21:04+00:00,taiwan,Taiwan Train Station Erupted in Joy As Chinese Taipei Upset Korea for the First Time in WBC,Chinese Taipei is still alive after defeating Korea 5–4 in extra innings.,Sports Illustrated,https://www.si.com/baseball/world-baseball-classic/taiwan-train-station-erupted-joy-chinese-taipei-upset-korea,0.0
2026-03-08 23:24:07+00:00,sanctions,Temporary Sanctions Relief and Oil Market Reactions,"Trump administration officials defended lifting some Russian oil sanctions to counteract expected short-term gasoline price spikes due to the Iran war. The waiver allows Indian purchases of Russian oil, aiming to alleviate global market pressure. The U.S. grapples with rising gas prices and potential economic implications.",Devdiscourse,https://www.devdiscourse.com/article/headlines/3830646-temporary-sanctions-relief-and-oil-market-reactions,0.1333333333333333
2026-03-08 23:33:40+00:00,chip,Want AI Chips? The US Might Ask for Domestic Investment First,"The US denies new global AI chip bans, focusing instead on an export model where nations must invest in US infrastructure to access tech.",Android Headlines,https://www.androidheadlines.com/2026/03/us-denies-ai-chip-export-curbs-middle-east-model.html,0.0
2026-03-08 23:45:00+00:00,ukraine,Iran-US war latest: Trump calls $100 a barrel for oil ‘small price’,Crude oil prices have breached the $100 a barrel mark for the first time since Russia’s full-scale invasion of Ukraine,The Sunday Times,https://www.thetimes.com/world/middle-east/article/iran-us-latest-news-oil-100-barrel-3x68l0bb0,0.0666666666666666
2026-03-08 23:54:09+00:00,ukraine,World News Briefs: Global Political Ripples and Strategic Alliances,"Current world news features Ukraine-Dutch arms production talks, a narrow lead for Germany's Greens in elections, flight restrictions at Oman's Muscat airport, Istanbul's mayor facing trial, Israeli strikes in Beirut, Iran's leadership transition, a blast at the US embassy in Oslo, US-Iran conflict escalations, and casualties in Gaza.",Devdiscourse,https://www.devdiscourse.com/article/politics/3830656-world-news-briefs-global-political-ripples-and-strategic-alliances,0.0666666666666666
2026-03-08 23:58:14+00:00,oil production,Crude oil prices surpass $100 a barrel as the Iran war impedes production and shipping,"The increases followed the U.S. crude price jumping by 36% and Brent crude rising by 28% last week. Oil prices have surged as the war, now in its second week, ensnared countries and places that are critical to the production and movement of oil and gas from the Persian Gulf.",Santa Ana Orange County Register,https://www.ocregister.com/2026/03/08/crude-oil-prices-surpass-100-a-barrel-as-the-iran-war-impedes-production-and-shipping-2/,0.0666666666666666
2026-03-09 00:00:00+00:00,chip,Advanced Micro Devices: Doubling Down On $600,Advanced Micro Devices lands major AI chip deals with hyperscalers; Meta & OpenAI warrants hinge on $600. Read more macro analysis here.,Seeking Alpha,https://seekingalpha.com/article/4879884-amd-doubling-down-on-600,0.0666666666666666
2026-03-09 00:00:16+00:00,inflation,"Nothing for farmers, budget’s focus on poll dole, say Punjab unions","Prem Singh Bhangu, president of the All India Kisan Federation, said the budget failed to address basic issues, such as agricultural inflation, the water crisis and environmental pollution causing cancer-like diseases.",Hindustan Times,https://www.hindustantimes.com/cities/chandigarh-news/nothing-for-farmers-budget-s-focus-on-poll-dole-say-punjab-unions-101772996373995.html,0.0666666666666666
2026-03-09 00:01:00+00:00,inflation,Call for information as UK ‘moves closer’ to agreement with EU on agrifood trade,"The Government is aiming to cut red tape, increase choice for consumers and restrict food price inflation. | ITV National News",ITV News,https://www.itv.com/news/2026-03-08/call-for-information-as-uk-moves-closer-to-agreement-with-eu-on-agrifood-trade,0.0
2026-03-09 00:01:00+00:00,inflation,Call for information as UK ‘moves closer’ to agreement with EU on agrifood trade,"The Government is aiming to cut red tape, increase choice for consumers and restrict food price inflation.",Evening Standard,https://www.standard.co.uk/news/politics/northern-ireland-uk-government-emma-reynolds-hilary-benn-exports-b1274002.html,0.0
2026-03-09 00:02:08+00:00,downgrade,Indonesia's Bold Economic Shift Under Finance Minister Purbaya Yudhi Sadewa,"Indonesia's Finance Minister Purbaya Yudhi Sadewa's unconventional policies have stirred concerns about the country's economic direction. Despite a Fitch downgrade and investor skepticism, he expresses confidence in his strategies, emphasizing strong economic growth and innovative fiscal maneuvers while addressing international doubts.",Devdiscourse,https://www.devdiscourse.com/article/business/3830659-indonesias-bold-economic-shift-under-finance-minister-purbaya-yudhi-sadewa,0.0666666666666666
2026-03-09 00:02:16+00:00,sanctions,BMC sanctions Chimbai beach cleaning project,"The civic body awarded the contract to M/s MTS Blue Roadlines for ₹10 million to undertake beach cleaning for a period of 730 days. The work covers the Waringpada section of Chimbai beach, a stretch measuring approximately 1.5 km in length and 25 metres in width, with a daily expenditure of a nearly ₹13,000 | Mumbai news",Hindustan Times,https://www.hindustantimes.com/cities/mumbai-news/bmc-sanctions-chimbai-beach-cleaning-project-101772996488371.html,0.1333333333333333
2026-03-09 00:08:11+00:00,oil production,Crude Oil Prices Surge Above $100 Per Barrel As Middle East War Disrupts Global Supply,"Oil Price Surges Above $100: Global crude oil prices jumped sharply on Sunday as the war involving Iran, the United States, and Israel continued to disrupt oil production and shipping in the Middle East",NewsX,https://www.newsx.com/business/israel-iran-us-conflict-war-live-crude-oil-prices-surge-above-100-dollar-per-barrel-as-middle-east-war-disrupts-global-supply-179551/,0.0666666666666666
2026-03-09 00:09:10+00:00,inflation,Oil Prices Skyrocket Amid Middle East Tensions,"Oil prices have surged past USD 100 per barrel for the first time in over three years due to the Iran war affecting production and shipping in the Middle East. The heightened tensions have disrupted oil exports through the Strait of Hormuz, sparking inflation fears globally.",Devdiscourse,https://www.devdiscourse.com/article/business/3830662-oil-prices-skyrocket-amid-middle-east-tensions,0.0666666666666666
2026-03-09 00:11:00+00:00,liquidity,"Oil surges, shares skid in Asia as Middle East conflict rages","SYDNEY: Share futures slid in Asia on Monday as the inflationary pulse from surging oil prices threatened to raise living costs, and perhaps interest rates, across the globe, while an investor hunger for liquidity kept the U.S. dollar in demand.",The Star,https://www.thestar.com.my/business/business-news/2026/03/09/oil-surges-shares-skid-in-asia-as-middle-east-conflict-rages,0.1333333333333333
2026-03-09 00:15:20+00:00,inflation,"Week Ahead for FX, Bonds : Middle East Developments, Oil Prices in Focus; U.S. Inflation Due","By Dow Jones Newswires staff
Below are the most important global events likely to affect FX and bond markets in the week starting March 9.
All eyes will be on developments in the Middle East...",MarketScreener,https://www.marketscreener.com/news/week-ahead-for-fx-bonds-middle-east-developments-oil-prices-in-focus-u-s-inflation-due-ce7e5fd9da8af72d,0.0
2026-03-09 00:29:13+00:00,bond yield,Income Asset Management sees yield curve pointing to another RBA rate hike,"Cameron Window, Executive Director in IAM Capital Markets, discusses interest rate expectations in bond markets in an interview recorded in late February.
-March 08, 2026 at 08:29 pm EDT
- MarketScreener",MarketScreener,https://www.marketscreener.com/news/income-asset-management-sees-yield-curve-pointing-to-another-rba-rate-hike-ce7e5fd9da8af522,0.0
2026-03-09 00:30:17+00:00,copper,Can Lloyds replicate Gadchiroli success in Congo’s copper belt?,Lloyds successfully operated mines in Gadchiroli where few companies dared to venture. Can it replicate this success in the Democratic Republic of Congo?,Livemint,https://www.livemint.com/companies/news/lloyds-india-metals-congo-copper-mining-risk-analysis-11772951595986.html,0.0
2026-03-09 00:30:37+00:00,chip,"India targets chip design self-reliance, eyes Indian MNC talent","Niti Aayog's Vijay Kumar Saraswat said that Indian designers contribute to virtually every chip produced globally. However, their work is primarily for multinational companies, and they are often limited to designing subsystems or specific components rather than complete system designs.",Livemint,https://www.livemint.com/industry/manufacturing/india-semiconductor-mission-critical-minerals-self-reliance-private-nuclear-defence-11772952324772.html,0.0
2026-03-09 00:31:28+00:00,oil production,Crude Oil Hits $100 Triple-Digit Barrier In Sunday Trade As Iran War Cripples Supply,Global oil prices surged past $100 per barrel for the first time in over 3 years as the intensifying Iran war severely hindered production and shipping across the Middle East.,Republic World,https://www.republicworld.com/world-news/crude-oil-hits-100-triple-digit-barrier-in-sunday-trade-as-iran-war-cripples-supply,0.0666666666666666
2026-03-09 00:34:29+00:00,ukraine,"Iran-Israel War Live Updates: Israeli Helicopter Shot Down In Lebanon, Claims Hezbollah","Israel Iran War News Live Updates: The West Asia conflict expanded to include Iran-backed militias on Monday with an attack by Hezbollah on Israel. Israel struck back against the group in Lebanon while the United States pounded targets in Iran.Iran-Israel News Live Updates:Hezbollah Claims Strike on Israeli Helicopter: Hezbollah said it struck an Israeli helicopter flying over an eastern mountain range in Lebanon. There was no immediate confirmation or comment from Israel or its military regarding the reported attack.Trump on Oil Prices: US President Donald Trump said short-term increases in oil prices are a “small price to pay” for global safety and stability during the ongoing conflict involving Iran.Iran Armed Forces Back Mojtaba Khamenei: Iranian Armed Forces and the Islamic Revolutionary Guard Corps declared allegiance to Mojtaba Khamenei as Iran’s new supreme leader. In a statement carried by state media, the military described him as “just, knowledgeable, pious and resourceful” and praised the Assembly of Experts for selecting him.Mojtaba Khamenei Named As Iran’s Supreme Leader: A report said Mojtaba Khamenei is set to succeed his late father Ali Khamenei as Iran’s supreme leader.Israeli military operations: The Israeli army says it hit over 400 targets in Iran today, including ballistic missile launchers and UAV storage facilities.US President's statement: US President Donald Trump said that any deal with Iran must result in the country’s “unconditional surrender”. White House press secretary Karoline Leavitt said the US is on track to control Iranian airspace, with objectives expected to be completed in four to six weeks.US suspends embassy operations In Kuwait: The US has suspended all operations at its embassy in Kuwait City due to escalating regional security threats.Ukraine to help counter Shahed drones: President Volodymyr Zelenskyy said Ukraine will deploy specialists and resources after a US request for assistance against Shahed drones in the Middle East.Iran claims drone strike on US carrier: Iranian state media reported the IRGC Navy hit the USS Abraham Lincoln with drones, forcing the carrier group to retreat over 1,000 km; the US has not responded.Trump rejects Khamenei’s son: Donald Trump said he must be involved in selecting Iran’s next leader and dismissed Mojtaba Khamenei as “unacceptable.”Iran accuses US Navy of ‘atrocity’: Foreign Minister Abbas Araghchi condemned the U.S. for sinking the Iranian frigate IRIS Dena, warning Washington would “bitterly regret” the move.War escalates across region: Iran launched new attacks on Israel, US bases and regional targets as Israeli and US strikes on Iran entered a sixth day.Sri Lanka rescues Iranian sailors: Sri Lanka evacuated 208 crew members from an Iranian navy vessel a day after a USsubmarine sank another Iranian frigate near its waters.Iran's capabilities destroyed, claims Trump: ""Their army is gone. Their Navy is gone. Their communications are gone. Their leaders are gone. Two sets of their leaders are gone,"" claimed Trump. Trump Dismisses Iranian Official’s Threat After Airstrikes, Demands SurrenderIran stands strong against those who attack it, will respond with strength: Pezeshkian, World News News, Times Now",Times Now,https://www.timesnownews.com/world/us-iran-israel-war-live-updates-trump-warning-tehran-attacks-ayotallah-khamenei-crisis-drone-ballistic-missile-attacks-explosions-conflict-news-liveblog-153757575,0.2
2026-03-09 00:36:41+00:00,oil production,Crude oil prices surpass $100 a barrel as Iran war impedes production,Oil prices eclipsed USD 100 per barrel for the first time in more than three-and-a-half years on Sunday as the Iran war hinders production and shipping in the Middle East.,Business Standard,https://www.business-standard.com/world-news/crude-oil-prices-surpass-100-a-barrel-as-iran-war-impedes-production-126030900076_1.html,0.0666666666666666
2026-03-09 00:42:11+00:00,oil production,Crude oil surpasses $100 a barrel as the Iran war impedes production and shipping,Supply concerns have driven crude and gasoline higher as the war ensnares major oil-producing countries and hinders exports from the Persian Gulf.,Mechanicsburg Patriot News ,https://www.pennlive.com/business/2026/03/crude-oil-surpasses-100-a-barrel-as-the-iran-war-impedes-production-and-shipping.html,0.0666666666666666
2026-03-09 00:45:28+00:00,ukraine,"Ukraine war briefing: drone experts will be in Middle East in coming days, says Zelenskyy","Ukrainian president hopes for reciprocal support for Kyiv in repelling Russian forces. What we know on day 1,474",The Guardian,https://www.theguardian.com/world/2026/mar/09/ukraine-war-briefing-drone-experts-will-be-in-middle-east-in-coming-days-says-zelenskyy,0.0666666666666666
2026-03-09 00:47:00+00:00,oil production,Saudi Aramco shares surge most since April 2023,Saudi Aramco shares saw a significant jump as the Iran conflict intensified. This ongoing situation is causing oil supply disruptions. Global oil prices are expected to rise further. United Arab Emirates and Kuwait are reducing production. Vital shipping routes are facing near closure. Aramco is rerouting shipments to the Red Sea.,The Economic Times,https://economictimes.indiatimes.com/markets/stocks/news/saudi-aramco-shares-surge-most-since-april-2023/articleshow/129299832.cms,0.1333333333333333
2026-03-09 00:54:54+00:00,inflation,Nikkei 225 declines more than 6% as oil breaks $100 a barrel,Higher energy prices could contribute to higher inflation and lower economic growth.,The Japan Times ,https://www.japantimes.co.jp/business/2026/03/09/markets/stocks-down-oil/,0.0
2026-03-09 00:56:00+00:00,oil production,Oil surges 20% as Iran war fuels supply fears,"Oil prices surged nearly 20% to their highest since July 2022 amid escalating U.S.-Israeli conflict with Iran, sparking fears of supply shortages and shipping disruptions. Middle Eastern producers are reportedly cutting output due to full storage, potentially sustaining elevated prices and delaying future production recovery.",The Economic Times,https://economictimes.indiatimes.com/markets/commodities/news/oil-surges-20-as-iran-war-fuels-supply-fears/articleshow/129300255.cms,0.2666666666666666
2026-03-09 00:57:54+00:00,military,Hegseth: Strikes on Iran 'Only Just the Beginning',"War Secretary Pete Hegseth said the U.S. military campaign against Iran is far from over, warning that the strikes so far are “only the beginning” of a broader effort to dismantle Tehran’s military capabilities.",Newsmax,https://www.newsmax.com/politics/pete-hegseth-u-s-military-strikes/2026/03/08/id/1248769/,0.0666666666666666
2026-03-09 00:59:00+00:00,military,US Begins Large Military Drill With South Korea While Waging War in the Middle East,"SEOUL, South Korea (AP) — The United States began a large military exercise with South Korea involving thousands of troops Monday while also waging an escalating war in the Middle East.",U.S. News & World Report,https://www.usnews.com/news/world/articles/2026-03-08/us-begins-large-military-drill-with-south-korea-while-waging-war-in-the-middle-east,0.0666666666666666
2026-03-09 00:59:46+00:00,military,US begins large military drill with South Korea while waging war in the Middle East,The United States has begun a large military exercise with South Korea involving thousands of troops while also waging an escalating war in the Middle East.,WDIV ClickOnDetroit,https://www.clickondetroit.com/news/world/2026/03/09/us-begins-large-military-drill-with-south-korea-while-waging-war-in-the-middle-east/,0.0666666666666666
2026-03-09 00:59:47+00:00,military,US begins large military drill with South Korea while waging war in the Middle East,The United States has begun a large military exercise with South Korea involving thousands of troops while also waging an escalating war in the Middle East.,The Associated Press,https://apnews.com/article/us-korea-freedom-shield-north-korea-iran-53caaf3a57e175e8d247c9c934aa0fea,0.0666666666666666
2026-03-09 01:00:00+00:00,copper,"Beyond gold: Why copper, uranium and rare earths are the new investor rush","Indian investors are increasingly turning to global ETFs to access a broad range of commodities beyond gold and silver, driven by a broad rally in metals. This trend offers diversification and access to industrial and strategic metals, though it involves forex costs and inherent market volatility.",The Economic Times,https://economictimes.indiatimes.com/wealth/invest/beyond-gold-why-copper-uranium-and-rare-earths-are-the-new-investor-rush/articleshow/129192885.cms,0.0
2026-03-09 01:00:02+00:00,inflation,"AAP's Sanjay Singh slams LPG price hike, accuses Centre of fuelling inflation","AAP's Sanjay Singh slams LPG price hike, accuses Centre of fuelling inflation",News18,https://www.news18.com/agency-feeds/aaps-sanjay-singh-slams-lpg-price-hike-accuses-centre-of-fuelling-inflation-9949594.html,0.0
2026-03-09 01:00:11+00:00,china,"China girl writes farewell note, offers US$120 to pamper parents, highlights left-behind kids’ lives",Thoughtful 10-year-old saves up her lai see money then hands it to migrant worker mum and dad as they prepare to leave home.,South China Morning Post,https://www.scmp.com/news/people-culture/trending-china/article/3345388/china-girl-writes-farewell-note-offers-us120-pamper-parents-highlights-left-behind-kids-lives,0.0
2026-03-09 01:00:14+00:00,china,"In world full of turmoil, China ‘stands firm as a mountain’ with compatriots",Pledge from Foreign Minister Wang Yi at most-watched press briefing comes as global volatility tests supply chains and regional influence.,South China Morning Post,https://www.scmp.com/news/china/diplomacy/article/3345902/world-full-turmoil-china-stands-firm-mountain-compatriots,0.0
2026-03-09 01:00:30+00:00,oil production,Oil Surges To $100 A Barrel As Israel-Iran War Hits Production And Shipping,Oil prices eclipsed $100 per barrel for the first time in more than three and a half years Sunday as the Iran war hinders production and shipping in the Middle East.,NDTV.com,https://www.ndtv.com/world-news/oil-surges-to-100-a-barrel-as-israel-iran-war-hits-production-and-shipping-11187625,0.0666666666666666
2026-03-09 01:00:43+00:00,china,Alonso Doubts Aston Martin's China Race Finish,"Fernando Alonso casts doubt over Aston Martin's ability to complete the China race due to ongoing power unit challenges. During the season opener in Australia, both Alonso and his teammate faced mechanical issues, causing early retirements. Despite this, the team sees progress with Honda on battery reliability.",Devdiscourse,https://www.devdiscourse.com/article/sports-games/3830672-alonso-doubts-aston-martins-china-race-finish,0.0
2026-03-09 01:01:00+00:00,inflation,"Global Market Today | Asian shares slide, oil surges on risk of lengthy Middle East conflict","Surging oil prices are fueling inflation fears and potentially higher interest rates globally, causing Asian share markets to slide. Investors are seeking liquidity in the U.S. dollar as geopolitical tensions in the Middle East threaten prolonged energy cost increases. Central banks face a difficult inflation conundrum.",The Economic Times,https://economictimes.indiatimes.com/markets/us-stocks/news/global-market-today-asian-shares-slide-oil-surges-on-risk-of-lengthy-middle-east-conflict/articleshow/129300463.cms,0.1333333333333333
2026-03-09 01:01:13+00:00,military,US Begins Large Military Drill with South Korea While Waging war in the Middle East,US Begins Large Military Drill with South Korea While Waging war in the Middle East,Newsmax,https://www.newsmax.com/world/globaltalk/us-korea-freedom-shield-north-korea-iran/2026/03/08/id/1248771/,0.0666666666666666
2026-03-09 01:01:25+00:00,conflict,US-Iran War News Live Updates: Khamenei's Son Mojtaba Named Iran's New Supreme Leader; WTI Crude Oil Prices Surge Above $106,"Mojtaba Khamenei, a son of Iran's late supreme leader, has been named his successor while oil prices have surged above $106 per barrel as the conflict involving Iran, the United States and Israel intensified",NDTV Profit,https://www.ndtvprofit.com/world/us-iran-war-news-live-updates-khamenei-mojtaba-iran-new-supreme-leader-latest-oil-prices-netanyahu-donald-trump-gulf-news-11187731,0.1333333333333333
2026-03-09 01:02:00+00:00,conflict,"Malaysia ready to back credible push for Gulf ceasefire, says Anwar","KUALA LUMPUR: Malaysia stands ready to support any credible effort toward a negotiated cessation of hostilities amid the escalating conflict in West Asia and the Gulf, says Prime Minister Anwar Ibrahim.",The Star,https://www.thestar.com.my/news/nation/2026/03/09/malaysia-ready-to-back-credible-push-for-gulf-ceasefire-says-anwar,0.1333333333333333
2026-03-09 01:02:43+00:00,data center,Data center regulation was a hot topic in General Assembly. But many bills failed.,Regulation of data centers was a hot topic in the Virginia General Assembly. But many bills introduced will not become law this year. Advocates are concerned lawmakers have not done enough to rein in the industry.,Norfolk Virginian-Pilot,https://www.pilotonline.com/2026/03/08/data-center-regulation-failed-virginia/,0.0
2026-03-09 01:02:48+00:00,inflation,Economic Turmoil: Rising Oil Prices Trigger Global Financial Unrest,"Global share markets tumbled as surging oil prices elevated inflation risks, potentially leading to higher living costs and interest rates. The turmoil was exacerbated by geopolitical tensions, particularly in the Middle East, impacting major economies worldwide. Investors flocked to the U.S. dollar amid market uncertainty.",Devdiscourse,https://www.devdiscourse.com/article/headlines/3830673-economic-turmoil-rising-oil-prices-trigger-global-financial-unrest,0.0
